Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
9.54992586021431e+001	(1.79921931701640e+000dB,1.73776353614438e+002°)	(3.22432330716432e+000dB,1.66665954599712e+002°)	(6.28071320995613e+000dB,1.54654056207987e+002°)	(1.21793899708675e+001dB,1.31927272870041e+002°)	(-1.79925819617524e+000dB,-1.73778563975158e+002°)	(-3.22437341537142e+000dB,-1.66668185142939e+002°)	(-6.28080672305012e+000dB,-1.54656378043784e+002°)
9.77237220955805e+001	(1.78276174893226e+000dB,1.73750768741681e+002°)	(3.18679244423258e+000dB,1.66643467978345e+002°)	(6.21111775788614e+000dB,1.54602058499347e+002°)	(1.20458603331989e+001dB,1.31890451581610e+002°)	(-1.78280068760374e+000dB,-1.73753030169515e+002°)	(-3.18684270480713e+000dB,-1.66645748931203e+002°)	(-6.21121183608033e+000dB,-1.54604428836848e+002°)
9.99999999999995e+001	(1.76623110441492e+000dB,1.73725807933354e+002°)	(3.14922657573204e+000dB,1.66623463842550e+002°)	(6.14147528323409e+000dB,1.54553870416139e+002°)	(1.19125847567265e+001dB,1.31862384079395e+002°)	(-1.76627010291463e+000dB,-1.73728121610007e+002°)	(-3.14927698652896e+000dB,-1.66625796368027e+002°)	(-6.14156992160668e+000dB,-1.54556290345282e+002°)
1.02329299228075e+002	(1.74962551056042e+000dB,1.73701470293483e+002°)	(3.11163220143697e+000dB,1.66605932258262e+002°)	(6.07178897905690e+000dB,1.54509433084537e+002°)	(1.17795934995838e+001dB,1.31842877366621e+002°)	(-1.74966456916656e+000dB,-1.73703837428077e+002°)	(-3.11168276016508e+000dB,-1.66608317547095e+002°)	(-6.07188417227905e+000dB,-1.54511903721255e+002°)
1.04712854805089e+002	(1.73294298982552e+000dB,1.73677757683899e+002°)	(3.07401579165424e+000dB,1.66590864389386e+002°)	(6.00206124679691e+000dB,1.54468694551033e+002°)	(1.16469147889758e+001dB,1.31831736412730e+002°)	(-1.73298210877487e+000dB,-1.73680179513623e+002°)	(-3.07406649587320e+000dB,-1.66593303660742e+002°)	(-6.00215698910041e+000dB,-1.54471217037931e+002°)
1.07151930523760e+002	(1.71618150286682e+000dB,1.73654674781631e+002°)	(3.03638382098618e+000dB,1.66578252388012e+002°)	(5.93229382855933e+000dB,1.54431610150842e+002°)	(1.15145748459158e+001dB,1.31828765108783e+002°)	(-1.71622068235069e+000dB,-1.73657152572404e+002°)	(-3.03643466810386e+000dB,-1.66580746890189e+002°)	(-5.93239011370362e+000dB,-1.54434185657899e+002°)
1.09647819614318e+002	(1.69933899177679e+000dB,1.73632229108125e+002°)	(2.99874279816941e+000dB,1.66568089258209e+002°)	(5.86248794269187e+000dB,1.54398142779942e+002°)	(1.13825979213998e+001dB,1.31833767198692e+002°)	(-1.69937823193676e+000dB,-1.73634764155276e+002°)	(-2.99879378543959e+000dB,-1.66570640269352e+002°)	(-5.86258476393067e+000dB,-1.54400772505255e+002°)
1.12201845430196e+002	(1.68241342328304e+000dB,1.73610431030363e+002°)	(2.96109929155135e+000dB,1.66560368697725e+002°)	(5.79264442106582e+000dB,1.54368263069898e+002°)	(1.12510063437196e+001dB,1.31846547179332e+002°)	(-1.68245272420666e+000dB,-1.73613024659328e+002°)	(-2.96115041607190e+000dB,-1.66562977526564e+002°)	(-5.79274177111373e+000dB,-1.54370948240470e+002°)
1.14815362149688e+002	(1.66540283148326e+000dB,1.73589293734263e+002°)	(2.92345994986502e+000dB,1.66555084922251e+002°)	(5.72276384646272e+000dB,1.54341949465790e+002°)	(1.11198205765006e+001dB,1.31866911162652e+002°)	(-1.66544219319976e+000dB,-1.73591947301307e+002°)	(-2.92351120857649e+000dB,-1.66557752908850e+002°)	(-5.72286171746219e+000dB,-1.54344691338340e+002°)
1.17489755493952e+002	(1.64830535969887e+000dB,1.73568833171014e+002°)	(2.88583151806736e+000dB,1.66552232477103e+002°)	(5.65284668849585e+000dB,1.54319188208694e+002°)	(1.09890592869331e+001dB,1.31894667693085e+002°)	(-1.64834478217476e+000dB,-1.73571548063961e+002°)	(-2.88588290775205e+000dB,-1.66554960993629e+002°)	(-5.65294507198472e+000dB,-1.54321988070525e+002°)
1.20226443461741e+002	(1.63111930104507e+000dB,1.73549067977284e+002°)	(2.84822084811367e+000dB,1.66551806041332e+002°)	(5.58289343654054e+000dB,1.54299973225361e+002°)	(1.08587394235496e+001dB,1.31929628513811e+002°)	(-1.63115878417988e+000dB,-1.73551845616279e+002°)	(-2.84827236539519e+000dB,-1.66554596492846e+002°)	(-5.58299232342060e+000dB,-1.54302832395252e+002°)
1.23026877081237e+002	(1.61384313733469e+000dB,1.73530019370511e+002°)	(2.81063490464985e+000dB,1.66553800229272e+002°)	(5.51290472821143e+000dB,1.54284305928775e+002°)	(1.07288763027863e+001dB,1.31971609275823e+002°)	(-1.61388268095661e+000dB,-1.73532861208793e+002°)	(-2.81068654599312e+000dB,-1.66556654054534e+002°)	(-5.51300410871828e+000dB,-1.54287225757918e+002°)
1.25892541179416e+002	(1.59647557595594e+000dB,1.73511711020742e+002°)	(2.77308076571173e+000dB,1.66558209394461e+002°)	(5.44288147200727e+000dB,1.54272194934341e+002°)	(1.05994837034553e+001dB,1.32020430184206e+002°)	(-1.59651517981770e+000dB,-1.73514618545437e+002°)	(-2.77313252742352e+000dB,-1.66561128066749e+002°)	(-5.44298133568180e+000dB,-1.54275176807314e+002°)
1.28824955169313e+002	(1.57901558439237e+000dB,1.73494168900703e+002°)	(2.73556561862561e+000dB,1.66565027440697e+002°)	(5.37282496284385e+000dB,1.54263655697403e+002°)	(1.04705739681522e+001dB,1.32075916576627e+002°)	(-1.57905524816715e+000dB,-1.73497143633645e+002°)	(-2.73561749685547e+000dB,-1.66568012468650e+002°)	(-5.37292529850562e+000dB,-1.54266701033184e+002°)
1.31825673855640e+002	(1.56146242208383e+000dB,1.73477421116031e+002°)	(2.69809675140350e+000dB,1.66574247644716e+002°)	(5.30273698931147e+000dB,1.54258710078675e+002°)	(1.03421581105271e+001dB,1.32137899429702e+002°)	(-1.56150214536138e+000dB,-1.73480464614596e+002°)	(-2.69814874214512e+000dB,-1.66577300573193e+002°)	(-5.30283778503435e+000dB,-1.54261820331686e+002°)
1.34896288259165e+002	(1.54381566936253e+000dB,1.73461497717760e+002°)	(2.66068154001882e+000dB,1.66585862494626e+002°)	(5.23261993162411e+000dB,1.54257385844947e+002°)	(1.02142459272661e+001dB,1.32206215789692e+002°)	(-1.54385545164543e+000dB,-1.73464611575726e+002°)	(-2.66073363911183e+000dB,-1.66588984905580e+002°)	(-5.23272117471436e+000dB,-1.54260562506145e+002°)
1.38038426460288e+002	(1.52607525323574e+000dB,1.73446430499348e+002°)	(2.62332743203141e+000dB,1.66599863547759e+002°)	(5.16247684937064e+000dB,1.54259716113113e+002°)	(1.00868461135589e+001dB,1.32280709124802e+002°)	(-1.52611509393590e+000dB,-1.73449616347775e+002°)	(-2.62337963516350e+000dB,-1.66603057061131e+002°)	(-5.16257852634772e+000dB,-1.54262960711099e+002°)
1.41253754462275e+002	(1.50824146982786e+000dB,1.73432252780645e+002°)	(2.58604192710327e+000dB,1.66616241311129e+002°)	(5.09231155833279e+000dB,1.54265738746096e+002°)	(9.95996638077565e+000dB,1.32361229597303e+002°)	(-1.50828136826338e+000dB,-1.73435512288777e+002°)	(-2.58609422981264e+000dB,-1.66619507585765e+002°)	(-5.09241365491309e+000dB,-1.54269052848277e+002°)
1.44543977074592e+002	(1.49031500333753e+000dB,1.73418999181340e+002°)	(2.54883255500637e+000dB,1.66634985147075e+002°)	(5.02212869579756e+000dB,1.54275495709721e+002°)	(9.83361357503685e+000dB,1.32447634254660e+002°)	(-1.49035495872965e+000dB,-1.73422334057531e+002°)	(-2.54888495268445e+000dB,-1.66638325881651e+002°)	(-5.02223119688119e+000dB,-1.54278880923487e+002°)
1.47910838816820e+002	(1.47229694141029e+000dB,1.73406705386467e+002°)	(2.51170685177086e+000dB,1.66656083206050e+002°)	(4.95193377396098e+000dB,1.54289032399838e+002°)	(9.70779379534595e+000dB,1.32539787139883e+002°)	(-1.47233695288084e+000dB,-1.73410117379126e+002°)	(-2.51175933966521e+000dB,-1.66659500140028e+002°)	(-4.95203666362186e+000dB,-1.54292490373781e+002°)
1.51356124843620e+002	(1.45418878687396e+000dB,1.73395407906614e+002°)	(2.47467233465442e+000dB,1.66679522387869e+002°)	(4.88173322119353e+000dB,1.54306396949182e+002°)	(9.58251250995167e+000dB,1.32637559322335e+002°)	(-1.45422885344305e+000dB,-1.73398898805177e+002°)	(-2.47472490787185e+000dB,-1.66683017302462e+002°)	(-4.88183648267278e+000dB,-1.54309929374335e+002°)
1.54881661891247e+002	(1.43599246583023e+000dB,1.73385143835466e+002°)	(2.43773647663106e+000dB,1.66705288332026e+002°)	(4.81153441111212e+000dB,1.54327639523470e+002°)	(9.45777466963257e+000dB,1.32740828851326e+002°)	(-1.43603258641430e+000dB,-1.73388715471391e+002°)	(-2.43778913014081e+000dB,-1.66708863051192e+002°)	(-4.81163802681488e+000dB,-1.54331248134583e+002°)
1.58489319246110e+002	(1.41771033214299e+000dB,1.73375950607292e+002°)	(2.40090668109990e+000dB,1.66733365437012e+002°)	(4.74134567957654e+000dB,1.54352811616107e+002°)	(9.33358481663832e+000dB,1.32849480635820e+002°)	(-1.41775050555333e+000dB,-1.73379604855071e+002°)	(-2.40095940973693e+000dB,-1.66737021828462e+002°)	(-4.74144963107225e+000dB,-1.54356498192939e+002°)
1.62181009735892e+002	(1.39934516840976e+000dB,1.73367865756876e+002°)	(2.36419025750204e+000dB,1.66763736907893e+002°)	(4.67117632989752e+000dB,1.54381965350609e+002°)	(9.20994718808636e+000dB,1.32963406254610e+002°)	(-1.39938539335134e+000dB,-1.73371604535083e+002°)	(-2.36424305597024e+000dB,-1.66767476884122e+002°)	(-4.67128059792362e+000dB,-1.54385731719251e+002°)
1.65958690743755e+002	(1.38090018354651e+000dB,1.73360926684343e+002°)	(2.32759439850551e+000dB,1.66796384830717e+002°)	(4.60103662670561e+000dB,1.54415152799442e+002°)	(9.08686581269697e+000dB,1.33082503702282e+002°)	(-1.38094045861722e+000dB,-1.73364751956694e+002°)	(-2.32764726138100e+000dB,-1.66800210350061e+002°)	(-4.60114119117468e+000dB,-1.54419000833660e+002°)
1.69824365246173e+002	(1.36237900715787e+000dB,1.73355170427092e+002°)	(2.29112615937726e+000dB,1.66831290271736e+002°)	(4.53093777908295e+000dB,1.54452425327463e+002°)	(8.96434459985344e+000dB,1.33206677077147e+002°)	(-1.36241933084823e+000dB,-1.73359084203539e+002°)	(-2.29117908111154e+000dB,-1.66835203339449e+002°)	(-4.53104261909317e+000dB,-1.54456356950061e+002°)
1.73780082874936e+002	(1.34378568090331e+000dB,1.73350633440960e+002°)	(2.25479244010598e+000dB,1.66868433398818e+002°)	(4.46089191370041e+000dB,1.54493832967457e+002°)	(8.84238742009524e+000dB,1.33335836218150e+002°)	(-1.34382605159662e+000dB,-1.73354637778802e+002°)	(-2.25484541502906e+000dB,-1.66872436068169e+002°)	(-4.46099700754922e+000dB,-1.54497850151664e+002°)
1.77827941003891e+002	(1.32512464710386e+000dB,1.73347351392437e+002°)	(2.21859997077323e+000dB,1.66907793621924e+002°)	(4.39091203882875e+000dB,1.54539423834539e+002°)	(8.72099817628968e+000dB,1.33469896298441e+002°)	(-1.32516506307668e+000dB,-1.73351448397463e+002°)	(-2.21865299309657e+000dB,-1.66911887995323e+002°)	(-4.39101736402968e+000dB,-1.54543528605409e+002°)
1.81970085860997e+002	(1.30640073486362e+000dB,1.73345358963569e+002°)	(2.18255530059334e+000dB,1.66949349749088e+002°)	(4.32101200020188e+000dB,1.54589243585285e+002°)	(8.60018086487895e+000dB,1.33608777383865e+002°)	(-1.30644119428678e+000dB,-1.73349550791223e+002°)	(-2.18260836441273e+000dB,-1.66953537979239e+002°)	(-4.32111753350425e+000dB,-1.54593438021122e+002°)
1.86208713666286e+002	(1.28761914400432e+000dB,1.73344689670877e+002°)	(2.14666479095717e+000dB,1.66993080153962e+002°)	(4.25120642980097e+000dB,1.54643334926541e+002°)	(8.47993962676172e+000dB,1.33752403965095e+002°)	(-1.28765964494432e+000dB,-1.73348978527449e+002°)	(-2.14671789025550e+000dB,-1.66997364445041e+002°)	(-4.25131214721238e+000dB,-1.54647621160337e+002°)
1.90546071796323e+002	(1.26878542712934e+000dB,1.73345375699354e+002°)	(2.11093461272257e+000dB,1.67038962950713e+002°)	(4.18151068869882e+000dB,1.54701737177819e+002°)	(8.36027878754020e+000dB,1.33900704472392e+002°)	(-1.26882596755014e+000dB,-1.73349763843198e+002°)	(-2.11098774137245e+000dB,-1.67043345559571e+002°)	(-4.18161656551028e+000dB,-1.54706117398705e+002°)
1.94984459975803e+002	(1.24990547014521e+000dB,1.73347447752287e+002°)	(2.07537074789734e+000dB,1.67086976171881e+002°)	(4.11194080515302e+000dB,1.54764485890132e+002°)	(8.24120288704004e+000dB,1.34053610782174e+002°)	(-1.24994604791048e+000dB,-1.73351937495066e+002°)	(-2.07542389966369e+000dB,-1.67091459409276e+002°)	(-4.11204681596633e+000dB,-1.54768962344857e+002°)
1.99526231496887e+002	(1.23098547157373e+000dB,1.73350934917348e+002°)	(2.03997899576084e+000dB,1.67137097944692e+002°)	(4.04251340916305e+000dB,1.54831612523061e+002°)	(8.12271669818989e+000dB,1.34211057724524e+002°)	(-1.23102608444946e+000dB,-1.73355528625308e+002°)	(-2.04003216430344e+000dB,-1.67141684176557e+002°)	(-4.04261952792044e+000dB,-1.54836187517474e+002°)
2.04173794466952e+002	(1.21203192098594e+000dB,1.73355864549097e+002°)	(2.00476498337029e+000dB,1.67189306661368e+002°)	(3.97324566471086e+000dB,1.54903144180693e+002°)	(8.00482523552588e+000dB,1.34372982600643e+002°)	(-1.21207256664347e+000dB,-1.73360564644365e+002°)	(-2.00481816224632e+000dB,-1.67193998310103e+002°)	(-3.97335186472657e+000dB,-1.54907820081248e+002°)
2.08929613085403e+002	(1.19305157688068e+000dB,1.73362262167723e+002°)	(1.96973418029856e+000dB,1.67243581139017e+002°)	(3.90415520088572e+000dB,1.54979103406047e+002°)	(7.88753375376083e+000dB,1.34539324718916e+002°)	(-1.19309225290010e+000dB,-1.73367071129635e+002°)	(-1.96978736296522e+000dB,-1.67248380684812e+002°)	(-3.90426145487929e+000dB,-1.54983882641329e+002°)
2.13796208950222e+002	(1.17405144431538e+000dB,1.73370151373572e+002°)	(1.93489191735552e+000dB,1.67299900764926e+002°)	(3.83526004305347e+000dB,1.55059508032518e+002°)	(7.77084773702518e+000dB,1.34710024957798e+002°)	(-1.17409214818921e+000dB,-1.73375071740034e+002°)	(-1.93494509717281e+000dB,-1.67304810747125e+002°)	(-3.83536632318462e+000dB,-1.55064393094776e+002°)
2.18776162394954e+002	(1.15503875257515e+000dB,1.73379553776759e+002°)	(1.90024340895440e+000dB,1.67358245623332e+002°)	(3.76657854516855e+000dB,1.55144371089898e+002°)	(7.65477287954363e+000dB,1.34885025363113e+002°)	(-1.15507948171254e+000dB,-1.73384588145629e+002°)	(-1.90029657918806e+000dB,-1.67363268641817e+002°)	(-3.76668482307346e+000dB,-1.55149364536606e+002°)
2.23872113856832e+002	(1.13602093313983e+000dB,1.73390488940887e+002°)	(1.86579377870230e+000dB,1.67418596600095e+002°)	(3.69812932424531e+000dB,1.55233700761599e+002°)	(7.53931505865510e+000dB,1.35064268786619e+002°)	(-1.13606168487092e+000dB,-1.73395639971392e+002°)	(-1.86584693252710e+000dB,-1.67423735316718e+002°)	(-3.69823557107405e+000dB,-1.55238805217030e+002°)
2.29086765276776e+002	(1.11700559817618e+000dB,1.73402974339720e+002°)	(1.83154808771959e+000dB,1.67480935462170e+002°)	(3.62993119790579e+000dB,1.55327500388904e+002°)	(7.42448030121171e+000dB,1.35247698571810e+002°)	(-1.11704636975688e+000dB,-1.73408244753909e+002°)	(-1.83160121822301e+000dB,-1.67486192602211e+002°)	(-3.63003738436091e+000dB,-1.55332718545724e+002°)
2.34422881531991e+002	(1.09800051974695e+000dB,1.73417025325489e+002°)	(1.79751136512925e+000dB,1.67545244909202e+002°)	(3.56200312580556e+000dB,1.55425768517315e+002°)	(7.31027474450143e+000dB,1.35435258291970e+002°)	(-1.09804130836397e+000dB,-1.73422417909704e+002°)	(-1.79756446531563e+000dB,-1.67550623262866e+002°)	(-3.56210922218156e+000dB,-1.55431103138205e+002°)
2.39883291901947e+002	(1.07901360988912e+000dB,1.73432655107340e+002°)	(1.76368864010446e+000dB,1.67611508595185e+002°)	(3.49436415561100e+000dB,1.55528498979521e+002°)	(7.19670459292885e+000dB,1.35626891544416e+002°)	(-1.07905441266536e+000dB,-1.73438172713734e+002°)	(-1.76374170289968e+000dB,-1.67617011019132e+002°)	(-3.49447013183473e+000dB,-1.55533952898814e+002°)
2.45470891568501e+002	(1.06005290167292e+000dB,1.73449874738414e+002°)	(1.73008497482249e+000dB,1.67679711118659e+002°)	(3.42703337406244e+000dB,1.55635681009004e+002°)	(7.08377607175488e+000dB,1.35822541803742e+002°)	(-1.06009371567304e+000dB,-1.73455520286488e+002°)	(-1.73013799307939e+000dB,-1.67685340537576e+002°)	(-3.42713919973427e+000dB,-1.55641257134349e+002°)
2.51188643150956e+002	(1.04112653131068e+000dB,1.73468693109946e+002°)	(1.69670549764574e+000dB,1.67749837980574e+002°)	(3.36002986351151e+000dB,1.55747299378000e+002°)	(6.97149537924026e+000dB,1.36022152335672e+002°)	(-1.04116735354701e+000dB,-1.73474469588130e+002°)	(-1.69675846415031e+000dB,-1.67755597388779e+002°)	(-3.36013550794727e+000dB,-1.55753000692052e+002°)
2.57039578276885e+002	(1.02224272134283e+000dB,1.73489116950820e+002°)	(1.66355543583702e+000dB,1.67821875509563e+002°)	(3.29337266417116e+000dB,1.55863334553351e+002°)	(6.85986863855698e+000dB,1.36225666171950e+002°)	(-1.02228354878153e+000dB,-1.73495027418083e+002°)	(-1.66360834331534e+000dB,-1.67827767972652e+002°)	(-3.29347809644490e+000dB,-1.55869164115488e+002°)
2.63026799189536e+002	(1.00340976488803e+000dB,1.73511150831053e+002°)	(1.63064014711552e+000dB,1.67895810755033e+002°)	(3.22708074216583e+000dB,1.55983762863765e+002°)	(6.74890185082614e+000dB,1.36433026145420e+002°)	(-1.00345059445546e+000dB,-1.73517198418549e+002°)	(-1.63069298824172e+000dB,-1.67901839411556e+002°)	(-3.22718593115328e+000dB,-1.55989723811828e+002°)
2.69153480392690e+002	(9.84636010905698e-001dB,1.73534797167764e+002°)	(1.59796514937389e+000dB,1.67971631349075e+002°)	(3.16117296332098e+000dB,1.56108556672087e+002°)	(6.63860085061100e+000dB,1.36644174983288e+002°)	(-9.84676839495040e-001dB,-1.73540985080516e+002°)	(-1.59801791677902e+000dB,-1.67977799412260e+002°)	(-3.16127787774388e+000dB,-1.56114652224157e+002°)
2.75422870333815e+002	(9.65929850384716e-001dB,1.73560056232346e+002°)	(1.56553614790268e+000dB,1.68049325338871e+002°)	(3.09566807248878e+000dB,1.56237684546496e+002°)	(6.52897126513933e+000dB,1.36859055455350e+002°)	(-9.65970674862807e-001dB,-1.73566387750958e+002°)	(-1.56558883418473e+000dB,-1.68055636098377e+002°)	(-3.09577268096008e+000dB,-1.56243918002693e+002°)
2.81838293126443e+002	(9.47299703341606e-001dB,1.73586926157684e+002°)	(1.53335905950826e+000dB,1.68128880991786e+002°)	(3.03058467807314e+000dB,1.56371111424864e+002°)	(6.42001847845151e+000dB,1.37077610572863e+002°)	(-9.47340520556006e-001dB,-1.73593404640103e+002°)	(-1.53341165724314e+000dB,-1.68135337815502e+002°)	(-3.03068894914313e+000dB,-1.56377486169183e+002°)
2.88403150312659e+002	(9.28754006486048e-001dB,1.73615402944504e+002°)	(1.50144003296053e+000dB,1.68210286575945e+002°)	(2.96594124129522e+000dB,1.56508798767102e+002°)	(6.31174760157104e+000dB,1.37299783832687e+002°)	(-9.28794813272268e-001dB,-1.73622031827811e+002°)	(-1.50149253471422e+000dB,-1.68216892911819e+002°)	(-2.96604514349874e+000dB,-1.56515318269278e+002°)
2.95120922666637e+002	(9.10301201391946e-001dB,1.73645480466128e+002°)	(1.46978546526888e+000dB,1.68293530119515e+002°)	(2.90175606963296e+000dB,1.56650704690871e+002°)	(6.20416344967372e+000dB,1.37525519500401e+002°)	(-9.10341994580897e-001dB,-1.73652263268372e+002°)	(-1.46983786361069e+000dB,-1.68300289497430e+002°)	(-2.90185957153768e+000dB,-1.56657372508275e+002°)
3.01995172040200e+002	(8.91949722998968e-001dB,1.73677150471143e+002°)	(1.43840201335592e+000dB,1.68378599152408e+002°)	(2.83804731377697e+000dB,1.56796784086801e+002°)	(6.09727052709339e+000dB,1.37754762925218e+002°)	(-8.91990499424533e-001dB,-1.73684090793211e+002°)	(-1.43845430087289e+000dB,-1.68385515186087e+002°)	(-2.83815038403292e+000dB,-1.56803603866371e+002°)
3.09029543251357e+002	(8.73707988262444e-001dB,1.73710402583764e+002°)	(1.40729660077737e+000dB,1.68465480434394e+002°)	(2.77483296737203e+000dB,1.56946988710117e+002°)	(5.99107302084763e+000dB,1.37987460878872e+002°)	(-8.73748744769248e-001dB,-1.73717504111296e+002°)	(-1.40734877008965e+000dB,-1.68472556823352e+002°)	(-2.77493557476244e+000dB,-1.56953964190324e+002°)
3.16227766016836e+002	(8.55584384769235e-001dB,1.73745224301884e+002°)	(1.37647641922246e+000dB,1.68554159673988e+002°)	(2.71213086876031e+000dB,1.57101267246443e+002°)	(5.88557480319914e+000dB,1.38223561910034e+002°)	(-8.55625118220538e-001dB,-1.73752490807227e+002°)	(-1.37652846299979e+000dB,-1.68561400205513e+002°)	(-2.71223298225374e+000dB,-1.57108402259283e+002°)
3.23593656929626e+002	(8.37587259143158e-001dB,1.73781600993061e+002°)	(1.34594892461928e+000dB,1.68644621242573e+002°)	(2.64995870390948e+000dB,1.57259565350399e+002°)	(5.78077944359075e+000dB,1.38463016705440e+002°)	(-8.37627966428798e-001dB,-1.73789036337268e+002°)	(-1.34600083559837e+000dB,-1.68652029793755e+002°)	(-2.65006029271344e+000dB,-1.57266863823424e+002°)
3.31131121482589e+002	(8.19724905075819e-001dB,1.73819515888930e+002°)	(1.31572182776295e+000dB,1.68736847888420e+002°)	(2.58833400969695e+000dB,1.57421825656538e+002°)	(5.67669023010688e+000dB,1.38705778448630e+002°)	(-8.19765583120308e-001dB,-1.73827124023798e+002°)	(-1.31577359876576e+000dB,-1.68744428428211e+002°)	(-2.58843504331291e+000dB,-1.57429291614918e+002°)
3.38844156139200e+002	(8.02005550836671e-001dB,1.73858950078692e+002°)	(1.28580307947883e+000dB,1.68830820455238e+002°)	(2.52727417673061e+000dB,1.57587987763021e+002°)	(5.57331020042533e+000dB,1.38951803167129e+002°)	(-8.02046196607312e-001dB,-1.73866735048849e+002°)	(-1.28585470343156e+000dB,-1.68838577046553e+002°)	(-2.52737462501043e+000dB,-1.57595625331635e+002°)
3.46736850452529e+002	(7.84437346138975e-001dB,1.73899882502575e+002°)	(1.25620085042655e+000dB,1.68926517609847e+002°)	(2.46679645091531e+000dB,1.57757988189297e+002°)	(5.47064218203416e+000dB,1.39201050058966e+002°)	(-7.84477956653999e-001dB,-1.73907848447610e+002°)	(-1.25625232037924e+000dB,-1.68934454411703e+002°)	(-2.46689628411911e+000dB,-1.57765801594860e+002°)
3.54813389233573e+002	(7.67028348265624e-001dB,1.73942289946262e+002°)	(1.22692350574159e+000dB,1.69023915583423e+002°)	(2.40691793302283e+000dB,1.57931760309877e+002°)	(5.36868884130137e+000dB,1.39453481789666e+002°)	(-7.67068920602317e-001dB,-1.73950441102902e+002°)	(-1.22697481488824e+000dB,-1.69032036853124e+002°)	(-2.40701712187814e+000dB,-1.57939753883095e+002°)
3.63078054770099e+002	(7.49786507389381e-001dB,1.73986147037421e+002°)	(1.19797957479811e+000dB,1.69122987930555e+002°)	(2.34765557558903e+000dB,1.58109234267005e+002°)	(5.26745274080520e+000dB,1.39709064751269e+002°)	(-7.49827038692158e-001dB,-1.73994487741754e+002°)	(-1.19803071649706e+000dB,-1.69131298025906e+002°)	(-2.34775409135107e+000dB,-1.58117412444761e+002°)
3.71535229097170e+002	(7.32719651055128e-001dB,1.74031426245553e+002°)	(1.16937771645685e+000dB,1.69223705310013e+002°)	(2.28902617654348e+000dB,1.58290336865707e+002°)	(5.16693640416146e+000dB,1.39967769275481e+002°)	(-7.32760138543521e-001dB,-1.74039960935301e+002°)	(-1.16942868425135e+000dB,-1.69232208691585e+002°)	(-2.28912399105657e+000dB,-1.58298704193276e+002°)
3.80189396320558e+002	(7.15835467826204e-001dB,1.74078097886402e+002°)	(1.14112668023539e+000dB,1.69326035290817e+002°)	(2.23104636907228e+000dB,1.58474991455261e+002°)	(5.06714238742585e+000dB,1.40229569793764e+002°)	(-7.15875908802698e-001dB,-1.74086831103248e+002°)	(-1.14117746787412e+000dB,-1.69334736524248e+002°)	(-2.23114345483198e+000dB,-1.58483552588557e+002°)
3.89045144994278e+002	(6.99141490131680e-001dB,1.74126130132190e+002°)	(1.11323526390225e+000dB,1.69429942186727e+002°)	(2.17373260732085e+000dB,1.58663117801574e+002°)	(4.96807335600605e+000dB,1.40494444938022e+002°)	(-6.99181881989372e-001dB,-1.74135066524148e+002°)	(-1.11328586535961e+000dB,-1.69438845945070e+002°)	(-2.17382893753667e+000dB,-1.58671877509425e+002°)
3.98107170553494e+002	(6.82645076385646e-001dB,1.74175489028883e+002°)	(1.08571226805034e+000dB,1.69535386921826e+002°)	(2.11710114765801e+000dB,1.58854631955312e+002°)	(4.86973216589264e+000dB,1.40762377576498e+002°)	(-6.82685416615667e-001dB,-1.74184633352725e+002°)	(-1.08576267754633e+000dB,-1.69544497987934e+002°)	(-2.11719669631638e+000dB,-1.58863595121759e+002°)
4.07380277804110e+002	(6.66353392482058e-001dB,1.74226138521623e+002°)	(1.05856644824891e+000dB,1.69642326929326e+002°)	(2.06116802534233e+000dB,1.59049446120805e+002°)	(4.77212194791290e+000dB,1.41033354780547e+002°)	(-6.66393678680751e-001dB,-1.74235495645361e+002°)	(-1.05861666026843e+000dB,-1.69651650198295e+002°)	(-2.06126276726951e+000dB,-1.59058617747437e+002°)
4.16869383470332e+002	(6.50273392798846e-001dB,1.74278040489365e+002°)	(1.03180646540484e+000dB,1.69750716085227e+002°)	(2.00594902655402e+000dB,1.59247468530885e+002°)	(4.67524619362802e+000dB,1.41307367719122e+002°)	(-6.50313622674571e-001dB,-1.74287615394785e+002°)	(-1.03185647471622e+000dB,-1.69760256566874e+002°)	(-2.00604293747849e+000dB,-1.59256853739198e+002°)
4.26579518801589e+002	(6.34411800871433e-001dB,1.74331154789599e+002°)	(1.00544083498445e+000dB,1.69860504677842e+002°)	(1.95145965587690e+000dB,1.59448603332746e+002°)	(4.57910884143454e+000dB,1.41584411478995e+002°)	(-6.34451972251044e-001dB,-1.74340952574855e+002°)	(-1.00549063665693e+000dB,-1.69870267499240e+002°)	(-1.95155271249090e+000dB,-1.59458207366535e+002°)
4.36515832240163e+002	(6.18775089918632e-001dB,1.74385439313870e+002°)	(9.79477875754737e-001dB,1.69971639413694e+002°)	(1.89771509943321e+000dB,1.59652750489778e+002°)	(4.48371436139599e+000dB,1.41864484810002e+002°)	(-6.18815200753500e-001dB,-1.74395465196133e+002°)	(-9.79527465174938e-001dB,-1.69981629821756e+002°)	(-1.89780727945300e+000dB,-1.59662578717555e+002°)
