Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
9.99999999999995e+001	(1.60173013699285e+000dB,1.73428870862786e+002°)	(3.18230840463191e+000dB,1.66849801805038e+002°)	(6.26719099587866e+000dB,1.53932072859278e+002°)	(1.20867289497719e+001dB,1.30863620271794e+002°)	(-1.60176885957147e+000dB,-1.73431179796689e+002°)	(-3.18264263935135e+000dB,-1.66852741380732e+002°)	(-6.26728841431015e+000dB,-1.53934495760236e+002°)
1.02329299228075e+002	(1.58311181600453e+000dB,1.73411240319864e+002°)	(3.14490179919932e+000dB,1.66819278078860e+002°)	(6.19299414641610e+000dB,1.53890960145726e+002°)	(1.19507268046463e+001dB,1.30843719568971e+002°)	(-1.58315058238707e+000dB,-1.73413602613344e+002°)	(-3.14524011800853e+000dB,-1.66822236296168e+002°)	(-6.19309209346502e+000dB,-1.53893433394418e+002°)
1.04712854805089e+002	(1.56444854082011e+000dB,1.73394899908944e+002°)	(3.10743900199550e+000dB,1.66791402062294e+002°)	(6.11881688599532e+000dB,1.53855148148282e+002°)	(1.18150252587796e+001dB,1.30832440456513e+002°)	(-1.56448735043721e+000dB,-1.73397316800947e+002°)	(-3.10778122129883e+000dB,-1.66794378793323e+002°)	(-6.11891535192375e+000dB,-1.53857672904873e+002°)
1.07151930523760e+002	(1.54574417100721e+000dB,1.73379848318499e+002°)	(3.06992804394531e+000dB,1.66766158320527e+002°)	(6.04467568219040e+000dB,1.53824558873191e+002°)	(1.16796515650961e+001dB,1.30829591140846e+002°)	(-1.54578302324454e+000dB,-1.73382321077023e+002°)	(-3.07027396676509e+000dB,-1.66769153508385e+002°)	(-6.04477465694762e+000dB,-1.53827136327166e+002°)
1.09647819614318e+002	(1.52700253990455e+000dB,1.73366084515725e+002°)	(3.03237675751682e+000dB,1.66743532116977e+002°)	(5.97058607037456e+000dB,1.53799115663847e+002°)	(1.15446310292555e+001dB,1.30834979301379e+002°)	(-1.52704143410192e+000dB,-1.73368614438511e+002°)	(-3.03272617367661e+000dB,-1.66746545783047e+002°)	(-5.97068554358578e+000dB,-1.53801747034703e+002°)
1.12201845430196e+002	(1.50822746942112e+000dB,1.73353607717236e+002°)	(2.99479281298648e+000dB,1.66723509444852e+002°)	(5.89656272935687e+000dB,1.53778743612473e+002°)	(1.14099870495431e+001dB,1.30848412983787e+002°)	(-1.50826640487173e+000dB,-1.73356196132468e+002°)	(-2.99514549938009e+000dB,-1.66726541696135e+002°)	(-5.89666269031140e+000dB,-1.53781430150425e+002°)
1.14815362149688e+002	(1.48942278336681e+000dB,1.73342417346512e+002°)	(2.95718375328474e+000dB,1.66706077024757e+002°)	(5.82261956051706e+000dB,1.53763369899583e+002°)	(1.12757411673571e+001dB,1.30869701461813e+002°)	(-1.48946175931654e+000dB,-1.73345065613539e+002°)	(-2.95753947423375e+000dB,-1.66709128061219e+002°)	(-5.82271999815624e+000dB,-1.53766112886308e+002°)
1.17489755493952e+002	(1.47059231906942e+000dB,1.73332512979952e+002°)	(2.91955702676182e+000dB,1.66691222270748e+002°)	(5.74876976902128e+000dB,1.53752924060512e+002°)	(1.11419131278884e+001dB,1.30898656061038e+002°)	(-1.47063133471626e+000dB,-1.73335222490024e+002°)	(-2.91991553446382e+000dB,-1.66694292392627e+002°)	(-5.74887067192643e+000dB,-1.53755724809913e+002°)
1.20226443461741e+002	(1.45173993707850e+000dB,1.73323894283545e+002°)	(2.88192001727942e+000dB,1.66678933227837e+002°)	(5.67502594571460e+000dB,1.53747338179515e+002°)	(1.10085209504783e+001dB,1.30935090938229e+002°)	(-1.45177899157206e+000dB,-1.73326666460570e+002°)	(-2.88228105234758e+000dB,-1.66682022842847e+002°)	(-5.67512730209511e+000dB,-1.53750198038519e+002°)
1.23026877081237e+002	(1.43286952880513e+000dB,1.73316560942345e+002°)	(2.84428007111053e+000dB,1.66669198484415e+002°)	(5.60140014832304e+000dB,1.53746547013080e+002°)	(1.08755810080243e+001dB,1.30978823810156e+002°)	(-1.43290862124626e+000dB,-1.73319397243659e+002°)	(-2.84464336320486e+000dB,-1.66672308114770e+002°)	(-5.60150194600490e+000dB,-1.53749467362465e+002°)
1.25892541179416e+002	(1.41398502199851e+000dB,1.73310512585024e+002°)	(2.80664452021604e+000dB,1.66662007063450e+002°)	(5.52790398065792e+000dB,1.53750488045272e+002°)	(1.07431081146962e+001dB,1.31029676626083e+002°)	(-1.41402415143910e+000dB,-1.73313414502185e+002°)	(-2.80700978876500e+000dB,-1.66665137352671e+002°)	(-5.52800620707285e+000dB,-1.53753470300515e+002°)
1.28824955169313e+002	(1.39509038401335e+000dB,1.73305748705844e+002°)	(2.76902070156021e+000dB,1.66657348296685e+002°)	(5.45454866859678e+000dB,1.53759101478934e+002°)	(1.06111156211160e+001dB,1.31087476178663e+002°)	(-1.39512954945618e+000dB,-1.73308717765437e+002°)	(-2.76938765657046e+000dB,-1.66660500016101e+002°)	(-5.45465131077217e+000dB,-1.53762147091097e+002°)
1.31825673855640e+002	(1.37618962287550e+000dB,1.73302268586367e+002°)	(2.73141597222602e+000dB,1.66655211686235e+002°)	(5.38134513171738e+000dB,1.53772330167597e+002°)	(1.04796155160563e+001dB,1.31152054648471e+002°)	(-1.37622882327428e+000dB,-1.73305306350835e+002°)	(-2.73178431517687e+000dB,-1.66658385741132e+002°)	(-5.38144817626719e+000dB,-1.53775440624231e+002°)
1.34896288259165e+002	(1.35728678620614e+000dB,1.73300071219188e+002°)	(2.69383772019389e+000dB,1.66655586758155e+002°)	(5.30830404958124e+000dB,1.53790119493777e+002°)	(1.03486185336232e+001dB,1.31223250078115e+002°)	(-1.35732602046563e+000dB,-1.73303179287676e+002°)	(-2.69420714501186e+000dB,-1.66658784193501e+002°)	(-5.30840748269800e+000dB,-1.53793296319866e+002°)
1.38038426460288e+002	(1.33838595811556e+000dB,1.73299155235865e+002°)	(2.65629337075097e+000dB,1.66658462912551e+002°)	(5.23543592179970e+000dB,1.53812417200134e+002°)	(1.02181342648076e+001dB,1.31300906772569e+002°)	(-1.33842522509179e+000dB,-1.73302335245085e+002°)	(-2.65666356485876e+000dB,-1.66661684918247e+002°)	(-5.23553972924780e+000dB,-1.53815661959051e+002°)
1.41253754462275e+002	(1.31949125422517e+000dB,1.73299518841057e+002°)	(2.61879038860076e+000dB,1.66663829274751e+002°)	(5.16275112116518e+000dB,1.53839173180543e+002°)	(1.00881712722235e+001dB,1.31384875623230e+002°)	(-1.31953055272585e+000dB,-1.73302772466177e+002°)	(-2.61916103403373e+000dB,-1.66667077190346e+002°)	(-5.16285528827538e+000dB,-1.53842487475041e+002°)
1.44543977074592e+002	(1.30060681502057e+000dB,1.73301159754704e+002°)	(2.58133627584261e+000dB,1.66671674551892e+002°)	(5.09025993929017e+000dB,1.53870339238644e+002°)	(9.95873720680317e+000dB,1.31475014354071e+002°)	(-1.30064614380552e+000dB,-1.73304488710252e+002°)	(-2.58170705042472e+000dB,-1.66674949870717e+002°)	(-5.09036445095569e+000dB,-1.53873724711870e+002°)
1.47910838816820e+002	(1.28173679777634e+000dB,1.73304075163839e+002°)	(2.54393856608448e+000dB,1.66681986899001e+002°)	(5.01797262436507e+000dB,1.53905868821745e+002°)	(9.82983892518278e+000dB,1.31571187689225e+002°)	(-1.28177615555806e+000dB,-1.73307481204627e+002°)	(-2.54430914465520e+000dB,-1.66685291271673e+002°)	(-5.01807746503895e+000dB,-1.53909327158280e+002°)
1.51356124843620e+002	(1.26288536732657e+000dB,1.73308261685324e+002°)	(2.50660481504019e+000dB,1.66694753798325e+002°)	(4.94589941081697e+000dB,1.53945716738126e+002°)	(9.70148260649879e+000dB,1.31673267442308e+002°)	(-1.26292475277087e+000dB,-1.73311746607398e+002°)	(-2.50697487072223e+000dB,-1.66698089035588e+002°)	(-4.94600456451101e+000dB,-1.53949249665042e+002°)
1.54881661891247e+002	(1.24405668598083e+000dB,1.73313715340562e+002°)	(2.46934258803959e+000dB,1.66709961955210e+002°)	(4.87405054082544e+000dB,1.53989838865806e+002°)	(9.57367386731800e+000dB,1.31781132528810e+002°)	(-1.24409609770754e+000dB,-1.73317280982169e+002°)	(-2.46971179353724e+000dB,-1.66713330030080e+002°)	(-4.87415599111051e+000dB,-1.53993448153757e+002°)
1.58489319246110e+002	(1.22525490290412e+000dB,1.73320431542837e+002°)	(2.43215944494784e+000dB,1.66727597213376e+002°)	(4.80243627782102e+000dB,1.54038191860695e+002°)	(9.44641787344980e+000dB,1.31894668903877e+002°)	(-1.22529433948788e+000dB,-1.73324079785415e+002°)	(-2.43252747386496e+000dB,-1.66731000262567e+002°)	(-4.80254200782881e+000dB,-1.54041879325018e+002°)
1.62181009735892e+002	(1.20648414329080e+000dB,1.73328405097671e+002°)	(2.39506292304521e+000dB,1.66747644491831e+002°)	(4.73106691225776e+000dB,1.54090732871739e+002°)	(9.31971944743293e+000dB,1.32013769428833e+002°)	(-1.20652360326186e+000dB,-1.73332137866864e+002°)	(-2.39542945121118e+000dB,-1.66751084816451e+002°)	(-4.73117290468378e+000dB,-1.54094500373589e+002°)
1.65958690743755e+002	(1.18774849766558e+000dB,1.73337630216189e+002°)	(2.35806051846025e+000dB,1.66770087745126e+002°)	(4.65995276010642e+000dB,1.54147419270245e+002°)	(9.19358317055396e+000dB,1.32138333670718e+002°)	(-1.18778797951068e+000dB,-1.73341449482882e+002°)	(-2.35842522525242e+000dB,-1.66773567810629e+002°)	(-4.66005899721436e+000dB,-1.54151268717740e+002°)
1.69824365246173e+002	(1.16905201164059e+000dB,1.73348100541179e+002°)	(2.32115966677747e+000dB,1.66794909947962e+002°)	(4.58910415465948e+000dB,1.54208208399955e+002°)	(9.06801347833943e+000dB,1.32268267640057e+002°)	(-1.16909151380380e+000dB,-1.73352008322555e+002°)	(-2.32152223642819e+000dB,-1.66798432383376e+002°)	(-4.58921061828654e+000dB,-1.54212141749349e+002°)
1.73780082874936e+002	(1.15039867644473e+000dB,1.73359809185170e+002°)	(2.28436772345373e+000dB,1.66822093104582e+002°)	(4.51853143236803e+000dB,1.54273057353774e+002°)	(8.94301474856577e+000dB,1.32403483472899e+002°)	(-1.15043819732840e+000dB,-1.73363807545799e+002°)	(-2.28472784633031e+000dB,-1.66825660701009e+002°)	(-4.51863810393130e+000dB,-1.54277076610650e+002°)
1.77827941003891e+002	(1.13179242052256e+000dB,1.73372748779571e+002°)	(2.24769194467573e+000dB,1.66851618282661e+002°)	(4.44824491354294e+000dB,1.54341922782203e+002°)	(8.81859138095142e+000dB,1.32543899063918e+002°)	(-1.13183195848821e+000dB,-1.73376839832515e+002°)	(-2.24804931852198e+000dB,-1.66855233991083e+002°)	(-4.44835177404665e+000dB,-1.54346030002683e+002°)
1.81970085860997e+002	(1.11323710247287e+000dB,1.73386911533584e+002°)	(2.21113946927512e+000dB,1.66883465670832e+002°)	(4.37825487884559e+000dB,1.54414760737644e+002°)	(8.69474786783019e+000dB,1.32689437658011e+002°)	(-1.11327665584208e+000dB,-1.73391097441530e+002°)	(-2.21149380040352e+000dB,-1.66887132599243e+002°)	(-4.37836190888895e+000dB,-1.54418958029627e+002°)
1.86208713666286e+002	(1.09473650556428e+000dB,1.73402289301369e+002°)	(2.17471730228718e+000dB,1.66917614658317e+002°)	(4.30857154256498e+000dB,1.54491526557757e+002°)	(8.57148885525281e+000dB,1.32840027408359e+002°)	(-1.09477607261967e+000dB,-1.73406572277791e+002°)	(-2.17506830671129e+000dB,-1.66921336068234e+002°)	(-4.30867872235062e+000dB,-1.54495816082170e+002°)
1.90546071796323e+002	(1.07629433402706e+000dB,1.73418873655703e+002°)	(2.13843230069512e+000dB,1.66954043934614e+002°)	(4.23920502372787e+000dB,1.54572174790012e+002°)	(8.44881919412189e+000dB,1.32995600909290e+002°)	(-1.07633391301312e+000dB,-1.73423255966051e+002°)	(-2.13877970519269e+000dB,-1.66957823236992e+002°)	(-4.23931233307061e+000dB,-1.54576558762093e+002°)
1.94984459975803e+002	(1.05791421127676e+000dB,1.73436655966199e+002°)	(2.10229116184618e+000dB,1.66992731606611e+002°)	(4.17016531611463e+000dB,1.54656659158537e+002°)	(8.32674398113106e+000dB,1.33156094712566e+002°)	(-1.05795380040086e+000dB,-1.73441139929110e+002°)	(-2.10263470494446e+000dB,-1.66996572357240e+002°)	(-4.17027273445046e+000dB,-1.54661139849135e+002°)
1.99526231496887e+002	(1.03959968017924e+000dB,1.73455627479980e+002°)	(2.06630041495870e+000dB,1.67033655330094e+002°)	(4.10146225825671e+000dB,1.54744932573267e+002°)	(8.20526858944950e+000dB,1.33321448835804e+002°)	(-1.03963927761251e+000dB,-1.73460215468524e+002°)	(-2.06663984783402e+000dB,-1.67037561224514e+002°)	(-4.10156976465187e+000dB,-1.54749512310168e+002°)
2.04173794466952e+002	(1.02135420541658e+000dB,1.73475779402668e+002°)	(2.03046641606257e+000dB,1.67076792452184e+002°)	(4.03310550447102e+000dB,1.54836947180362e+002°)	(8.08439868926478e+000dB,1.33491606271688e+002°)	(-1.02139380929489e+000dB,-1.73480473845619e+002°)	(-2.03080150334799e+000dB,-1.67080767320196e+002°)	(-4.03321307763101e+000dB,-1.54841628349639e+002°)
2.08929613085403e+002	(1.00318117796334e+000dB,1.73497102977439e+002°)	(1.99479534663195e+000dB,1.67122120160961e+002°)	(3.96510449794355e+000dB,1.54932654451842e+002°)	(7.96414025846694e+000dB,1.33666512506453e+002°)	(-1.00322078638827e+000dB,-1.73501906360575e+002°)	(-1.99512586712739e+000dB,-1.67126167960792e+002°)	(-3.96521211622197e+000dB,-1.54937439499239e+002°)
2.13796208950222e+002	(9.85083921630911e-001dB,1.73519589559957e+002°)	(1.95929321607892e+000dB,1.67169615638301e+002°)	(3.89746844680998e+000dB,1.55032005311423e+002°)	(7.84449958392175e+000dB,1.33846115055752e+002°)	(-9.85123532670779e-001dB,-1.73524504427395e+002°)	(-1.95961896335989e+000dB,-1.67173740450503e+002°)	(-3.89757608821717e+000dB,-1.55036896743759e+002°)
2.18776162394954e+002	(9.67065701587843e-001dB,1.73543230687023e+002°)	(1.92396586818385e+000dB,1.67219256211812e+002°)	(3.83020630409636e+000dB,1.55134950292642e+002°)	(7.72548325393788e+000dB,1.34030363025543e+002°)	(-9.67105313278809e-001dB,-1.73548259642582e+002°)	(-1.92428665110580e+000dB,-1.67223462232958e+002°)	(-3.83031394630776e+000dB,-1.55139950679251e+002°)
2.23872113856832e+002	(9.49129734715148e-001dB,1.73568018136894e+002°)	(1.88881899144252e+000dB,1.67271019501751e+002°)	(3.76332675228052e+000dB,1.55241439724587e+002°)	(7.60709814267891e+000dB,1.34219206704994e+002°)	(-9.49169345062386e-001dB,-1.73573163845492e+002°)	(-1.88913463453930e+000dB,-1.67275311038003e+002°)	(-3.76343437264465e+000dB,-1.55246551698792e+002°)
2.29086765276776e+002	(9.31279201610344e-001dB,1.73593943979384e+002°)	(1.85385813321621e+000dB,1.67324883558813e+002°)	(3.69683819311601e+000dB,1.55351423939855e+002°)	(7.48935138740272e+000dB,1.34412597197642e+002°)	(-9.31318808589328e-001dB,-1.73599209168464e+002°)	(-1.85416847699238e+000dB,-1.67329265019440e+002°)	(-3.69694576866229e+000dB,-1.55356650200473e+002°)
2.34422881531991e+002	(9.13517260012091e-001dB,1.73621000614032e+002°)	(1.81908871747816e+000dB,1.67380826988873e+002°)	(3.63074874322944e+000dB,1.55464853498796e+002°)	(7.37225035952634e+000dB,1.34610486096202e+002°)	(-9.13556861570012e-001dB,-1.73626388075028e+002°)	(-1.81939361859597e+000dB,-1.67385302879780e+002°)	(-3.63085625067567e+000dB,-1.55470196811679e+002°)
2.39883291901947e+002	(8.95847059380404e-001dB,1.73649180794877e+002°)	(1.78451606586250e+000dB,1.67438829060970e+002°)	(3.56506623585988e+000dB,1.55581679423693e+002°)	(7.25580263061138e+000dB,1.34812825205417e+002°)	(-8.95886653437747e-001dB,-1.73654693384707e+002°)	(-1.78481539722560e+000dB,-1.67443403978313e+002°)	(-3.56517365161960e+000dB,-1.55587142623309e+002°)
2.45470891568501e+002	(8.78271756335996e-001dB,1.73678477640628e+002°)	(1.75014542164026e+000dB,1.67498869795140e+002°)	(3.49979822895994e+000dB,1.55701853436218e+002°)	(7.14001593444101e+000dB,1.35019566316335e+002°)	(-8.78311340788263e-001dB,-1.73684118283228e+002°)	(-1.75043907237727e+000dB,-1.67503548419088e+002°)	(-3.49990552914983e+000dB,-1.55707439427278e+002°)
2.51188643150956e+002	(8.60794530636864e-001dB,1.73708884629317e+002°)	(1.71598197617336e+000dB,1.67560930027101e+002°)	(3.43495201972543e+000dB,1.55825328191400e+002°)	(7.02489812641364e+000dB,1.35230661034278e+002°)	(-8.60834103356559e-001dB,-1.73714656317209e+002°)	(-1.71626985152533e+000dB,-1.67565717115814e+002°)	(-3.43505918017274e+000dB,-1.55831039950517e+002°)
2.57039578276885e+002	(8.43418601351790e-001dB,1.73740395576834e+002°)	(1.68203089733371e+000dB,1.67624991447243e+002°)	(3.37053466546584e+000dB,1.55952057501312e+002°)	(6.91045714150939e+000dB,1.35446060661607e+002°)	(-8.43458160190597e-001dB,-1.73746301372727e+002°)	(-1.68231291845043e+000dB,-1.67629891831111e+002°)	(-3.37064166171625e+000dB,-1.55957898078710e+002°)
2.63026799189536e+002	(8.26147242878569e-001dB,1.73773004599060e+002°)	(1.64829735932089e+000dB,1.67691036611892e+002°)	(3.30655301057670e+000dB,1.56081996541858e+002°)	(6.79670095209183e+000dB,1.35665716135277e+002°)	(-8.26186785669789e-001dB,-1.73779047637494e+002°)	(-1.64857346297179e+000dB,-1.67696055188093e+002°)	(-3.30665981790273e+000dB,-1.56087969063129e+002°)
2.69153480392690e+002	(8.08983800450527e-001dB,1.73806706057674e+002°)	(1.61478657327055e+000dB,1.67759048925353e+002°)	(3.24301371922820e+000dB,1.56215102036338e+002°)	(6.68363752679095e+000dB,1.35889578017948e+002°)	(-8.09023325011799e-001dB,-1.73812889546699e+002°)	(-1.61505671147645e+000dB,-1.67764190652778e+002°)	(-3.24312031263836e+000dB,-1.56221209704241e+002°)
2.75422870333815e+002	(7.91931704777687e-001dB,1.73841494490019e+002°)	(1.58150381801642e+000dB,1.67829012591852e+002°)	(3.17992331324633e+000dB,1.56351332409890e+002°)	(6.57127479167129e+000dB,1.36117596540349e+002°)	(-7.91971208914011e-001dB,-1.73847821712910e+002°)	(-1.58176795760910e+000dB,-1.67834282486435e+002°)	(-3.18002966749548e+000dB,-1.56357578506199e+002°)
2.81838293126443e+002	(7.74994485479205e-001dB,1.73877364523745e+002°)	(1.54845447035284e+000dB,1.67900912537088e+002°)	(3.11728821453619e+000dB,1.56490647909462e+002°)	(6.45962059482556e+000dB,1.36349721691465e+002°)	(-7.75033966986232e-001dB,-1.73883838840763e+002°)	(-1.54871259246950e+000dB,-1.67906315667565e+002°)	(-3.11739430413718e+000dB,-1.56497035796865e+002°)
2.88403150312659e+002	(7.58175782980633e-001dB,1.73914310777288e+002°)	(1.51564403414217e+000dB,1.67974734299719e+002°)	(3.05511479128322e+000dB,1.56633010684639e+002°)	(6.34868267544714e+000dB,1.36585903352113e+002°)	(-7.58215239648344e-001dB,-1.73920935627474e+002°)	(-1.51589613366257e+000dB,-1.67980275783866e+002°)	(-3.05522059052027e+000dB,-1.56639543808688e+002°)
2.95120922666637e+002	(7.41479358573607e-001dB,1.73952327747511e+002°)	(1.48307816762208e+000dB,1.68050463893737e+002°)	(2.99340940707075e+000dB,1.56778384825420e+002°)	(6.23846863832789e+000dB,1.36826091466542e+002°)	(-7.41518788190248e-001dB,-1.73959106650524e+002°)	(-1.48332425255572e+000dB,-1.68056148895086e+002°)	(-2.99351489001491e+000dB,-1.56785066716526e+002°)
3.01995172040200e+002	(7.24909102365192e-001dB,1.73991409686118e+002°)	(1.45076270829138e+000dB,1.68128087643265e+002°)	(2.93217847197235e+000dB,1.56926736353858e+002°)	(6.12898593460250e+000dB,1.37070236245854e+002°)	(-7.24948502721585e-001dB,-1.73998346244114e+002°)	(-1.45100279912271e+000dB,-1.68133921368326e+002°)	(-2.93228361249913e+000dB,-1.56933570629341e+002°)
3.09029543251357e+002	(7.08469038879754e-001dB,1.74031550466698e+002°)	(1.41870369478933e+000dB,1.68207591991879e+002°)	(2.87142849461600e+000dB,1.57078033167436e+002°)	(6.02024184941829e+000dB,1.37318288396359e+002°)	(-7.08508407773906e-001dB,-1.74038648366252e+002°)	(-1.41893782378848e+000dB,-1.68213579687880e+002°)	(-2.87153326642576e+000dB,-1.57085023533622e+002°)
3.16227766016836e+002	(6.92163330116343e-001dB,1.74072743444447e+002°)	(1.38690738523145e+000dB,1.68288963289097e+002°)	(2.81116613417722e+000dB,1.57232244932956e+002°)	(5.91224349705426e+000dB,1.37570199365362e+002°)	(-6.92202665358379e-001dB,-1.74080006458516e+002°)	(-1.38713559573806e+000dB,-1.68295110242240e+002°)	(-2.81127051081840e+000dB,-1.57239395187324e+002°)
3.23593656929626e+002	(6.75996275908685e-001dB,1.74114981310804e+002°)	(1.35538027152337e+000dB,1.68372187557137e+002°)	(2.75139825123788e+000dB,1.57389342930746e+002°)	(5.80499782384685e+000dB,1.37825921596522e+002°)	(-6.76035575326085e-001dB,-1.74122413300732e+002°)	(-1.35560261721079e+000dB,-1.68378499091368e+002°)	(-2.75150220613340e+000dB,-1.57396656964122e+002°)
3.31131121482589e+002	(6.59972311482172e-001dB,1.74158255945331e+002°)	(1.32412908924243e+000dB,1.68457250241465e+002°)	(2.69213195644908e+000dB,1.57549299849949e+002°)	(5.69851161910601e+000dB,1.38085408786569e+002°)	(-6.60011572925265e-001dB,-1.74165860862903e+002°)	(-1.32434563336920e+000dB,-1.68463731717767e+002°)	(-2.69223546292617e+000dB,-1.57556781648753e+002°)
3.38844156139200e+002	(6.44096002151350e-001dB,1.74202558267272e+002°)	(1.29316082275314e+000dB,1.68544135949019e+002°)	(2.63337465595922e+000dB,1.57712089536670e+002°)	(5.59279153402731e+000dB,1.38348616135133e+002°)	(-6.44135223499086e-001dB,-1.74210340156812e+002°)	(-1.29337163740842e+000dB,-1.68550792765201e+002°)	(-2.63347768728284e+000dB,-1.57719743185195e+002°)
3.46736850452529e+002	(6.28372035151788e-001dB,1.74247878089244e+002°)	(1.26248270530508e+000dB,1.68632828178244e+002°)	(2.57513409261099e+000dB,1.57877686697652e+002°)	(5.48784410842635e+000dB,1.38615500579444e+002°)	(-6.28411214317685e-001dB,-1.74255841089753e+002°)	(-1.26268787065413e+000dB,-1.68639665769227e+002°)	(-2.57523662202097e+000dB,-1.57885516380406e+002°)
3.54813389233573e+002	(6.12805208650457e-001dB,1.74294203975492e+002°)	(1.23210221394954e+000dB,1.68723309045278e+002°)	(2.51741838197386e+000dB,1.58046066563120e+002°)	(5.38367580494549e+000dB,1.38886021005879e+002°)	(-6.12844343588775e-001dB,-1.74302352322842e+002°)	(-1.23230181748481e+000dB,-1.68730332883854e+002°)	(-2.51752038272587e+000dB,-1.58054076567194e+002°)
3.63078054770099e+002	(5.97400418028074e-001dB,1.74341523107092e+002°)	(1.20202705920134e+000dB,1.68815559010756e+002°)	(2.46023604235928e+000dB,1.58217204513185e+002°)	(5.28029305021214e+000dB,1.39160138430750e+002°)	(-5.97439506740088e-001dB,-1.74349861136263e+002°)	(-1.20222119500468e+000dB,-1.68822774608805e+002°)	(-2.46033748776973e+000dB,-1.58225399230669e+002°)
3.71535229097170e+002	(5.82162639574136e-001dB,1.74389821156379e+002°)	(1.17226516946433e+000dB,1.68909556611687e+002°)	(2.40359601806324e+000dB,1.58391075673005e+002°)	(5.17770228226614e+000dB,1.39437816143201e+002°)	(-5.82201680114510e-001dB,-1.74398353303740e+002°)	(-1.17245393748466e+000dB,-1.68916969521825e+002°)	(-2.40369688155796e+000dB,-1.58399459603441e+002°)
3.80189396320558e+002	(5.67096911779625e-001dB,1.74439082172700e+002°)	(1.14282467032966e+000dB,1.69005278202845e+002°)	(2.34750769519245e+000dB,1.58567654482504e+002°)	(5.07591000342479e+000dB,1.39719019803783e+002°)	(-5.67135902262816e-001dB,-1.74447812978355e+002°)	(-1.14300817568038e+000dB,-1.69012894020488e+002°)	(-2.34760795035921e+000dB,-1.58576232235374e+002°)
3.89045144994278e+002	(5.52208314453063e-001dB,1.74489288481462e+002°)	(1.11371385894439e+000dB,1.69102697711929e+002°)	(2.29198090955473e+000dB,1.58746914247024e+002°)	(4.97492283761978e+000dB,1.40003717493091e+002°)	(-5.52247253059716e-001dB,-1.74498222591628e+002°)	(-1.11389221122414e+000dB,-1.69110522077745e+002°)	(-2.29208053019933e+000dB,-1.58755690544274e+002°)
3.98107170553494e+002	(5.37501945921218e-001dB,1.74540420598158e+002°)	(1.08494117373203e+000dB,1.69201786412576e+002°)	(2.23702594622778e+000dB,1.58928826675664e+002°)	(4.87474759112434e+000dB,1.40291879705734e+002°)	(-5.37540830904489e-001dB,-1.74549562767610e+002°)	(-1.08511448637182e+000dB,-1.69209825015297e+002°)	(-2.23712490643356e+000dB,-1.58937806354256e+002°)
4.07380277804110e+002	(5.22982898606676e-001dB,1.74592457158857e+002°)	(1.05651515982502e+000dB,1.69302512718977e+002°)	(2.18265353056152e+000dB,1.59113361414380e+002°)	(4.77539131549259e+000dB,1.40583479285952e+002°)	(-5.23021728298438e-001dB,-1.74601812253423e+002°)	(-1.05668354946431e+000dB,-1.69310771298542e+002°)	(-2.18275180475197e+000dB,-1.59122549428881e+002°)
4.16869383470332e+002	(5.08656233299157e-001dB,1.74645374868352e+002°)	(1.02844443063934e+000dB,1.69404842005494e+002°)	(2.12887481051404e+000dB,1.59300485581071e+002°)	(4.67686137145932e+000dB,1.40878491302282e+002°)	(-5.08695006115975e-001dB,-1.74654947867458e+002°)	(-1.02860801653310e+000dB,-1.69413326356513e+002°)	(-2.12897237351819e+000dB,-1.59309887006263e+002°)
4.26579518801589e+002	(4.94526952456145e-001dB,1.74699148466852e+002°)	(1.00073762608397e+000dB,1.69508736454294e+002°)	(2.07570133036788e+000dB,1.59490163309881e+002°)	(4.57916549249755e+000dB,1.41176892859837e+002°)	(-4.94565666905076e-001dB,-1.74708944466132e+002°)	(-1.00089652954235e+000dB,-1.69517452429788e+002°)	(-2.07579815748800e+000dB,-1.59499783343402e+002°)
4.36515832240163e+002	(4.80599972880668e-001dB,1.74753750715844e+002°)	(9.73403367949739e-001dB,1.69614154933497e+002°)	(2.02314499601792e+000dB,1.59682355311874e+002°)	(4.48231184670549e+000dB,1.41478662849946e+002°)	(-4.80638627564734e-001dB,-1.74763774929798e+002°)	(-9.73557711811382e-001dB,-1.69623108448892e+002°)	(-2.02324106309916e+000dB,-1.59692199276890e+002°)
4.46683592150960e+002	(4.66880098129750e-001dB,1.74809152403398e+002°)	(9.46450213063344e-001dB,1.69721052907858e+002°)	(1.97121803216292e+000dB,1.59877018458974e+002°)	(4.38630909569338e+000dB,1.41783781638123e+002°)	(-4.66918691753058e-001dB,-1.74819410168121e+002°)	(-9.46600121203162e-001dB,-1.69730249945227e+002°)	(-1.97131331566426e+000dB,-1.59887091806863e+002°)
4.57088189614872e+002	(4.53371991006161e-001dB,1.74865322368930e+002°)	(9.19886604822939e-001dB,1.69829382383495e+002°)	(1.91993293186607e+000dB,1.60074105397699e+002°)	(4.29116644916485e+000dB,1.42092230692527e+002°)	(-4.53410522378643e-001dB,-1.74875819144893e+002°)	(-9.20032201694632e-001dB,-1.69838828995991e+002°)	(-1.92002740893210e+000dB,-1.60084413710775e+002°)
